CountryName,CountryCode,Date,S1_School closing,S1_IsGeneral,S1_Notes,S2_Workplace closing,S2_IsGeneral,S2_Notes,S3_Cancel public events,S3_IsGeneral,S3_Notes,S4_Close public transport,S4_IsGeneral,S4_Notes,S5_Public information campaigns,S5_IsGeneral,S5_Notes,S6_Restrictions on internal movement,S6_IsGeneral,S6_Notes,S7_International travel controls,S7_Notes,S8_Fiscal measures,S8_Notes,S9_Monetary measures,S9_Notes,S10_Emergency investment in health care,S10_Notes,S11_Investment in Vaccines,S11_Notes,ConfirmedCases,ConfirmedDeaths,StringencyIndex,
Panama,PAN,20200313,2,,On March 13 the Presidency established extreme measures to treat the contingency. [http://www.minsa.gob.pa/sites/default/files,2,1,On March 13 the Presidency established extreme measures to treat the contingency. [http://www.minsa.gob.pa/sites/default/files,2,1,On March 13 the Presidency established extreme measures to treat the contingency. [http://www.minsa.gob.pa/sites/default/files,2,1,On March 13 the Presidency established extreme measures to treat the contingency. [http://www.minsa.gob.pa/sites/default/files,1,1,,1,1,On March 13 the Presidency established extreme measures to treat the contingency. [http://www.minsa.gob.pa/sites/default/files,3,On March 13 the Presidency established extreme measures to treat the contingency. [http://www.minsa.gob.pa/sites/default/files,0,,0,,0,,0,,14,1,90,"	"
Peru,PER,20200313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0,,"	"
Philippines,PHL,20200313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,2,,"	"
Poland,POL,20200313,2,1,,0,,,2,1,,0,,,1,1,,1,1,,1,,0,,2,,0,,0,,31,0,57,"	"
Portugal,PRT,20200313,0,0,,0,0,,2,1,,0,0,,0,0,,0,0,,3,,333500000,Fiscal measures will cost around 300 euros to government https://rr.sapo.pt/2020/03/13/economia/coronavirus-impacto-no-orcamen,0,,0,,0,,59,0,29,"	"
Paraguay,PRY,20200313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,,"	"
Palestine,PSE,20200313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,0,,"	"
Qatar,QAT,20200313,2,1,All schools and universities (https://www.aljazeera.com/news/2020/03/qatar-bans-travellers-14-countries-coronavirus-concerns-200309060851684.html),0,,,2,1,,0,,,1,1,"Informing public about the steps it has taken, screening in place, testing etc. @MOPHQatar has videos, updates and live feeds",0,,,3,"On 9th March 14 countries banned: Bangladesh, China, Egypt, India, Iran, Iraq, Italy, Lebanon, Nepal, Pakistan, the Philippines, South Korea, Sri Lanka, Syria and Thailand.
https://web.archive.org/web/20200326163955/https://www.gco.gov.qa/en/2020/03/08/statement-by-the-government-communications-office-on-the-temporary-suspension-of-entry-of-those-arriving-from-certain-countries-as-a-preventive-measure-due-to-the-spread-of-coronavirus-covid-19-wor/",0,,3,"The Qatar Central Bank (QCB) announced on Monday that it reduced its deposit rate (QCBDR) by 50 bps to 1.00%, lending rate (QCBLR) by 100bps to 2.50%, and the QCB repurchase rate (Repo) by 50 bps to 1.00%.(https://www.gulf-times.com/story/658563/Qatar-Central-Bank-lowers-interest-rates)",0,,0,,262,0,57,"	"
Romania,ROU,20200313,2,1,,1,1,,2,1,,0,,,1,1,"Starting on 25/02/2020, an online information campaign was launched on the official Government of Romania Facebook page on the 'Prevention and limitation of eventual infection with coronavirus'. New, updated information has since been provided daily on the facebook page (https://www.facebook.com/guv.ro). 

On the 24/02/2020, this campaign was announced: 'The information campaign of the population regarding the infection with COVID-19 will be extended, as well as the individual and collective prevention measures which should be taken and a daily newscast will be drafted regarding the development at international level and possible additional measures taken by the Romanian authorities' (https://www.nineoclock.ro/2020/02/24/pm-designate-orban-urges-romanians-to-learn-about-coronavirus-from-official-sources-only/) ",1,1,,2,,0,,3,,0,,0,,45,0,71,"	"
Russia,RUS,20200313,0,,,0,,,2,0,kommersant.ru/doc/4285154?from=doc_vrez. A ban on all public events in St. Petersburg with greater than 1000 people (In Leningrad Oblast a ban on events with more than 300 people),0,,,0,,,2,1,,3,"kommersant.ru/doc/4285154?from=doc_vrez. A ban on almost all flights to and from Germany, Italy, France, and Spain;",0,,6,,0,,0,,25,0,38,"	"
Saudi Arabia,SAU,20200313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,0,,"	"
Senegal,SEN,20200313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,,"	"
Singapore,SGP,20200313,0,0,https://www.todayonline.com/singapore/government-not-ruling-out-school-closures-delay-spread-covid-19-lawrence-wong,0,0,Advised telecocmmuting and staggered workhours https://www.straitstimes.com/singapore/health/coronavirus-employers-advised-to-,2,0,https://www.channelnewsasia.com/news/singapore/covid19-coronavirus-social-distancing-ticketed-events-250-people-12534488,0,0,,1,1,,0,0,,3,,,,,,,,,,178,0,38,"	"
El Salvador,SLV,20200313,0,0,,0,0,,0,0,,0,0,,1,1,,0,0,,2,,0,,0,,0,,0,,,,24,"	"
San Marino,SMR,20200313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,3,,"	"
Serbia,SRB,20200313,0,,Government reached decision: Schools won't be closed; https://www.b92.net/eng/news/society.php?yyyy=2020&mm=03&dd=13&nav_id=108115,0,,,2,1,,0,,,1,1,,1,1,"Government recommends seniors to stay home, bans visits to elderly homes: https://www.b92.net/eng/news/society.php?yyyy=2020&mm=03&dd=13&nav_id=108113",3,,0,,2,,0,,0,,18,0,52,"	"
Slovak Republic,SVK,20200313,2,1,,2,0,,2,1,,0,0,,,,,0,0,,3,,,,,,,,,,10,0,52,"	"
Slovenia,SVN,20200313,,,,,,,,,,0,0,,,,,,,,3,,,,,,,,,,57,0,14,"	"
Sweden,SWE,20200313,0,,,0,,,2,1,,0,,,1,1,"The Public Health Agency of Sweden released a video on protection against infection on 9/03/2020. Since then, they have regularly updated their website with FAQs about covid-19 (https://www.folkhalsomyndigheten.se/the-public-health-agency-of-sweden/communicable-disease-control/covid-19/) and information available in different languages (https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/skydda-dig-och-andra/information-pa-olika-sprak/)",0,,,0,,0,,,,0,,0,,462,1,29,"	"
Syria,SYR,20200313,0,,,0,,,0,,,0,,,1,1,,0,,,2,"'implementing preemptive quarantine procedures for 14 days for the arrivals from these countries [in which a state of epidemic is declared].' - phrasing is unclear on whether it's an actual ban ('suspend traveling to and from') or quarantine; since on Mar 20 there was a declaration of a ban, I define this stage as quarantine (Ben). https://www.sana.sy/en/?p=187795",,,,,,,,,,,24,"	"
Thailand,THA,20200313,0,0,,0,0,,2,0,,0,0,,1,1,,0,0,,2,https://ddc.moph.go.th/viralpneumonia/eng/file/situation/situation-no70-130363.pdf,0,,1,,0,,0,,70,1,33,"	"
Trinidad and Tobago,TTO,20200313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,"	"
Tunisia,TUN,20200313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,,"	"
Turkey,TUR,20200313,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,,,,,,1,0,0,"	"
Tanzania,TZA,20200313,0,,,0,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,0,"	"
Uganda,UGA,20200313,0,1,,0,1,,1,1,guidelines published by MoH,0,1,,1,1,"MoH meets inter-religious council, public dialogue",0,1,,2,"ongoing screening at Entebbe airport and other entry points, quarantaining for people from affected countries (14 days)",0,,0,,53879,"The @MinofHealthUG has received equipment worth UGX 200M from @ResolveTSL with support from @IDIMakerere to enhance #Uganda‚Äôs preparedness on #COVID19. The equipment will be sent to Entebbe International Airport, Busia and Mpondwe points of entry.",0,,,,33,"	"
Ukraine,UKR,20200313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,,"	"
United States,USA,20200313,2,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,,0,"On March 13, the Democrat-controlled House of Representatives passed a stimulus bill, but the Republican-controlled Senate has",1,,,,,,1312,30,19,"	"
Saint Vincent and the Grenadines,VCT,20200313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,"	"
Venezuela,VEN,20200313,0,,,0,,,0,,,0,,,1,,,0,,,3,,,,,,,,,,,,21,"	"
Vietnam,VNM,20200313,2,1,,,,,0,0,,,,,,,,,,,3,,,,,,,,,,39,0,29,"	"
South Africa,ZAF,20200313,0,,,0,,,0,,,0,,,1,1,,0,,,1,,0,,6,,0,,0,,13,0,19,"	"
Zimbabwe,ZWE,20200313,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,,,,,,,,,,,0,"	"
Taiwan,TWN,20200313,0,,,0,,,1,1,,0,,,1,1,"https://ocgptweb.azurewebsites.net/View?param=Filter
'This trend of fast response continued after Taiwan activated its Central Epidemic Command Center (CECC), which serves as a coordinator of all epidemic responses and updates the public about COVID-19.' -one of the aims of CECC is to give massive information campaigns.",0,,,2,,,,,,,,,,48,1,33,"	"
Albania,ALB,20200314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,1,,"	"
Andorra,AND,20200314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,"	"
United Arab Emirates,ARE,20200314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,0,,"	"
Argentina,ARG,20200314,0,,,0,,,2,1,,0,,,1,1,,0,,,2,,,,,,,,,,31,1,38,"	"
Armenia,ARM,20200314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,,"	"
Australia,AUS,20200314,0,,,0,,,1,0,,0,,,1,1,,0,,,3,,,,1,,,,,,156,3,33,"	"
Austria,AUT,20200314,2,1,,1,1,,2,1,,0,,,1,1,,2,0,,3,,0,,0,,0,,0,,361,1,76,"	"
Azerbaijan,AZE,20200314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0,,"	"
Belgium,BEL,20200314,2,1,Belgium closes all schools beginning at midnight; https://www.theparliamentmagazine.eu/articles/news/belgium-escalates-coronavirus-response; https://www.tagesschau.de/ausland/belgien-coronavirus-101.html,2,1,"Wilmes‚Äô administration closes schools, cafes, restaurants, gyms, cinemas and other places where people gather.; https://www.reuters.com/article/us-health-coronavirus-belgium-lockdown/belgium-to-impose-coronavirus-lockdown-from-wednesday-idUSKBN2143QM",2,1,"Belgium bans all social gatherings, private events; https://www.tagesschau.de/ausland/belgien-coronavirus-101.html. All sporting and cultural activities, such as Brussels‚Äô famed Atomium and Magritte museums, will be closed from Saturday morning for the next three weeks. https://www.reuters.com/article/us-health-corononavirus-belgium/belgian-government-says-schools-restaurants-clubs-to-close-due-to-coronavirus-idUSKBN20Z3PD",0,,,1,1,,0,,,1,,0,,0,,0,,0,,399,3,62,"	"
Bulgaria,BGR,20200314,2,1,,1,1,,2,1,,0,,,1,1,,2,1,,1,,0,,0,,0,,0,,23,1,71,"	"
Bahrain,BHR,20200314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162,0,,"	"
Bosnia and Herzegovina,BIH,20200314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,,"	"
Belarus,BLR,20200314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,0,,"	"
Belize,BLZ,20200314,0,,,0,,,0,,,0,,,1,1,,0,,,2,,0,,2,,0,,0,,,,24,"	"
Bermuda,BMU,20200314,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,0,"	"
Bolivia,BOL,20200314,2,1,,0,,,0,0,,0,,,1,,,0,,,3,"All travelers from China, South Korea, Spain https://twitter.com/JeanineAnez/status/1238912404886618113",,,,,,,,,3,0,36,"	"
Brazil,BRA,20200314,2,0,Publics Schools closing for at least 15 days in S?£o Paulo - https://agora.folha.uol.com.br/sao-paulo/2020/03/escolas-de-sao-pa,0,0,,2,0,S?£o Paulo's government forbids all events with more than 500 people - https://g1.globo.com/sp/sao-paulo/noticia/2020/03/13/pr,0,0,,1,1,,0,0,,0,,0,,0,,,,0,,77,0,33,"	"
Barbados,BRB,20200314,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,0,,0,,1,"Government is stocking medication for vulnerable diseases (HIV, diabetes) to ensure supply http://www.loopnewsbarbados.com/con",0,,,,0,"	"
Brunei,BRN,20200314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,0,,"	"
Bhutan,BTN,20200314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,"	"
Botswana,BWA,20200314,,,,0,,,0,,,0,,,1,1,Facebook page (@COVID19.MOHW.BW),0,,,1,Self referral screening from December,0,,5,https://tradingeconomics.com/botswana/interest-rate,0,,0,,,,19,"	"
Canada,CAN,20200314,2,0,,0,,,1,0,,0,,,1,1,,0,,,1,,0,,1,,,,200050950,,138,1,33,"	"
Switzerland,CHE,20200314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854,4,,"	"
Chile,CHL,20200314,0,0,,0,0,,0,0,,,0,,1,1,https://www.gob.cl/coronavirus/,0,0,,0,,0,,,,,,,,33,0,14,"	"
China,CHN,20200314,2,1,,2,0,,1,0,,2,0,,1,1,,1,0,,2,,,,,,,,,,80954,3179,67,"	"
Democratic Republic of Congo,COD,20200314,0,,,0,,,0,,,0,,,,,,0,,,2,,0,,0,,,,0,,2,0,10,"	"
Colombia,COL,20200314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,0,,"	"
Costa Rica,CRI,20200314,,,,1,1,,2,,,0,0,,1,1,,0,0,,0,,0,,0,,,,,,23,0,33,"	"
Cuba,CUB,20200314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,,"	"
Cyprus,CYP,20200314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0,,"	"
Czech Republic,CZE,20200314,2,1,,2,0,"Non-essential retail businesses closed during the quarantine; 'grocery stores, pharmacies, drugstores, stores selling electronics, pump stations, shops selling tobacco and newspapers' remain open https://globalvoices.org/2020/03/17/czech-republic-enters-quarantine-amid-conflicting-government-directives/",2,1,,0,,,1,1,,0,,,2,,0,,2,,0,,0,,116,0,62,"	"
Germany,DEU,20200314,2,0,,0,0,,2,0,Berlin shuts down all public gatherings; https://www.rbb24.de/panorama/thema/2020/coronavirus/beitraege/veranstaltungen-ab-50-teilnehmern-untersagt-berlin-berliner-sena.html,0,,,1,1,,0,0,,1,,0,,0,,0,,0,,2369,5,38,"	"
Denmark,DNK,20200314,2,1,,2,1,,2,1,,1,1,,,,,,,,3,"Effective 12:00 p.m. on March 14 the government of Denmark closed its borders to all but Danish citizens, individuals with Danish work or residency permits, and those the Danish government determines have a critical purpose of travel (eg, someone commissioned to provide goods or services in Denmark). ¬†The closures will be in effect until April 13.",18729244650,,,,,,,,676,0,67,"	"
Dominican Republic,DOM,20200314,0,0,,0,0,,0,0,,0,0,,1,1,,0,0,,0,,0,,0,,,,0,,11,0,14,"	"
Algeria,DZA,20200314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,1,,"	"
Ecuador,ECU,20200314,0,0,,0,0,,0,0,,0,0,,1,1,,0,0,,1,,0,,0,,0,,0,,23,1,19,"	"
Egypt,EGY,20200314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,2,,"	"
Spain,ESP,20200314,2,0,,1,0,,2,1,https://www.lamoncloa.gob.es/lang/en/gobierno/councilministers/Paginas/2020/20200314council-extr.aspx,0,,Measures announced on 14th came into force on 15th,1,1,,2,1,https://www.lamoncloa.gob.es/lang/en/gobierno/councilministers/paginas/2020/20200314council-extr.aspx,3,,0,,0,,0,,0,,3004,84,71,"	"
Estonia,EST,20200314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,0,,"	"
Ethiopia,ETH,20200314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,"	"
Finland,FIN,20200314,0,,,1,1,,1,1,,0,,"No information on restricting public transport on the governmental website (https://valtioneuvosto.fi/en/article/-/asset_publisher/10616/hallitus-totesi-suomen-olevan-poikkeusoloissa-koronavirustilanteen-vuoksi) 

However, public transport is limited, for instance in Helsinki:
'Public transport is operating in the Helsinki region but services are reduced. We have implemented an enhanced cleaning regime of public transport vehicles' 
(https://www.hsl.fi/en/news/2020/public-transport-and-coronavirus-updated-26-march-19400)",1,1,,0,,,0,,,,,,,,,,155,0,33,"	"
France,FRA,20200314,1,0,,2,0,,2,1,,0,,,1,1,,0,,,2,,0,,0,,0,,0,,2876,61,52,"	"
Gabon,GAB,20200314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,"	"
United Kingdom,GBR,20200314,0,0,,0,0,,0,0,,0,0,,1,1,,0,0,,0,,,,0,,,,,,590,10,14,"	"
Georgia,GEO,20200314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,0,,"	"
Ghana,GHA,20200314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,"	"
Guinea,GIN,20200314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,"	"
Greece,GRC,20200314,2,1,"https://en.unesco.org/themes/education-emergencies/coronavirus-school-closures

https://www.theguardian.com/world/2020/mar/12/how-do-coronavirus-containment-measures-vary-across-europe
",0,,,2,1,"‚ÄúThese measures are as follows: (...) 
- Suspend any conference event on the territory for the next 4 weeks.
- Suspend all school excursions within the country for 2 weeks.
- Hold all sports events behind closed doors for the next 2 weeks.
The measures are effective from Monday, March 9, 2020, and will be re-evaluated before they expire.‚Äù 
(https://www.moh.gov.gr/articles/ministry/grafeio-typoy/press-releases/6794-anakoinwsh-newn-metrwn-gia-thn-prostasia-ths-dhmosias-ygeias)

‚ÄúThe Government has also banned all large events and conferences for 4 weeks until 5 April‚Äù
(https://www.gov.uk/foreign-travel-advice/greece/coronavirus) ",0,,"Public transport is limited, but not closed: 

‚ÄúAs you also know, with announcements made this morning, public transport should operate as low as possible.‚Äù (14/03)
(https://eody.gov.gr/enimerosi-diapisteymenon-syntakton-ygeias-apo-ton-ekprosopo-toy-ypoyrgeioy-ygeias-gia-to-neo-koronoio-kathigiti-sotiri-tsiodra/) ",1,1,"https://government.gov.gr/koronoios-efpathis-omades/ (01/03) 

‚ÄúGreece‚Äôs Health Ministry is stepping up a public information plan about how people can protect themselves from the coronavirus, with seven cases in the country and the European Union raising its alert level to high for the disease, now called Covid-19.
The Health Ministry is putting messages on TV and social media aimed at ensuring that people observe basic hygiene rules, especially washing hands regularly and the right way, to ward off spreading or contracting the disease.‚Äù (03/03)
(https://www.thenationalherald.com/289275/eu-raises-coronavirus-risk-alert-greece-pushes-information-campaign/)

https://government.gov.gr/koronoios-efpathis-omades-na-periorisoun-tis-metakinisis-tous/ (10/03)
",0,,,,,,,,,,,,,133,1,43,"	"
Guatemala,GTM,20200314,0,0,,0,0,,1,1,,0,0,,1,1,,0,0,,3,,0,,0,,0,,0,,,,38,"	"
Guyana,GUY,20200314,0,0,,,,,,,,,,,0,0,,,,,0,,,,,,,,,,1,1,0,"	"
Hong Kong,HKG,20200314,2,1,,0,0,,2,1,,0,0,,1,1,,1,1,"General population advised to self isolate
https://abcnews.go.com/International/mom-day-64-social-distancing-hong-kong-shes/story?id=69798853
https://www.news.gov.hk/eng/2020/02/20200211/20200211_181609_675.html",3,,0,,,,0,,,,,,67,"	"
Honduras,HND,20200314,2,1,,0,0,,2,1,,0,0,,1,1,,0,0,,0,,,,0,,0,,0,,3,0,43,"	"
Croatia,HRV,20200314,2,1,,2,0,"Istria County shutters all hospitality businesses for the next month, restricts opening hours of supermarkets etc.; https://glashrvatske.hrt.hr/en/news/domestic/six-new-coronavirus-cases-38-in-total/",1,1,,0,,,1,1,,2,0,,1,,0,,3,,0,,0,,25,0,62,"	"
Hungary,HUN,20200314,1,1,,0,,,2,1,,0,,,1,1,,1,1,,3,,0,,1,,0,,0,,16,0,62,"	"
Indonesia,IDN,20200314,1,1,,0,0,,1,0,,0,0,,1,1,,1,1,,3,,,,,,,,,,69,4,52,"	"
India,IND,20200314,2,0,,0,,,1,1,https://www.mohfw.gov.in/pdf/advisoryformassgathering.pdf,0,,,1,1,"https://www.mygov.in/covid-19/
https://pib.gov.in/indexd.aspxhttps://thelogicalindian.com/news/kerala-robots-create-awareness-about-coronavirus-20225",0,,,3,"https://www.mohfw.gov.in/pdf/ConsolidatedTraveladvisoryUpdated11032020.pdf
https://www.mohfw.gov.in/pdf/GuidelinesDT13032020.pdf
https://www.mohfw.gov.in/pdf/NewinstructionsDt14032020Restirctiononinternationalpassengertraffic.pdf
",0,,,https://www.rbi.org.in/Scripts/BS_PressReleaseDisplay.aspx?prid=49424,0,,0,,75,1,48,"	"
Ireland,IRL,20200314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,1,,"	"
Iran,IRN,20200314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10075,429,,"	"
Iraq,IRQ,20200314,2,1,,0,,,2,1,,2,0,"Kurdistan Regional Government: Suspend transportation by public transport lines (bus and minibus) between provinces from the 13 March to the 1 April. https://gov.krd/coronavirus-en/situation-update/#what-is-krg-doing
",1,1,,2,0,,3,,,,,,,,,,74,8,76,"	"
Iceland,ISL,20200314,0,0,,0,0,,,,,,,,1,1,,,,,,,,,,,,,,,117,0,14,"	"
Israel,ISR,20200314,1,1,,0,0,,1,1,,0,0,,,,,0,0,,1,,0,,0,,0,,1,,96,0,24,"	"
Italy,ITA,20200314,2,1,,2,1,,2,1,,1,0,"Law passed giving government powers to reduce services to minimum that is essential, but unclear whether/when powers used.

http://www.governo.it/it/articolo/coronavirus-conte-firma-il-dpcm-11-marzo-2020/14299
(Translated: 'The President of the Region with the ordinance referred to in article 3, paragraph 2, of the law decree of 23 February 2020 n. 6, can schedule the service provided by local public transport companies, even if not scheduled, aimed at reducing and eliminating services in relation to the health interventions necessary to contain the coronavirus emergency based on actual needs and for the sole purpose to ensure the minimum essential services... The provisions of this decree take effect from March 12, 2020 and are effective until March 25, 2020.')",1,1,http://www.salute.gov.it/portale/nuovocoronavirus/archivioComunicatiNuovoCoronavirus.jsp?lingua=italiano&area=nuovocoronavirus&comunicati.page=0,2,1,,3,,,,,,,,,,15113,1016,90,"	"
